,Unnamed: 0,county_code,population_density,urbanization_rate,population_per_pharmacy,installations_watersupply,installations_toilet,installations_bathroom,installations_central_heating,installations_network_gas,appartment_area_per_person,appartments_per_1000_persons,persons_per_appartment,persons_per_room,persons_per_library,library_books_per_1000_persons,library_readers_per_1000_persons,library_loans_per_reader,forests_area,unemployed_f,unemployed_m,unemployment_rate,bicycle_paths_per_100km2,bicycle_paths_per_10k_persons,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,expenditures_per_capita,investment_expenditures_per_capita,children_3_5_in_kindergartens,net_scholarization,marriages_per_1000_persons,birthrate_per_1000_persons,net_migrations_per_1000_persons,average_wage_relative,doctors_per_1000_persons,beds_in_hospitals,cars_per_1000_persons,motorcycles_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,type_of_municipality,PO_percent,Konfederacja_percent,PSL_percent,PIS_percent,SLD_percent,percent_vaccinated_01,percent_vaccinated_01_r,population_total_f_ratio_total,frekwencja_wyborcza,population_density_log,population_density_sqrt,healthcare_advices_ratio_total,forests_area_ratio_area_km2,population_0_4_total_percent,population_5_9_total_percent,population_10_14_total_percent,population_15_19_total_percent,population_20_24_total_percent,population_25_29_total_percent,population_30_34_total_percent,population_35_39_total_percent,population_40_44_total_percent,population_45_49_total_percent,population_50_54_total_percent,population_55_59_total_percent,population_60_64_total_percent,population_65_69_total_percent,population_70_74_total_percent,population_75_79_total_percent,population_80_84_total_percent,unemployed_over_50_ratio_population_50_60
28,28,205000,43.3,0.0,0,98.2,96.0,94.4,79.1,1.0,30.1,328.1,3.05,0.66,1929,7458,84,19.5,62.6,71.0,59.0,5.7,0.0,0.0,6218.04,812.47,3.56,5503.33,246.28,530.0,90.06,1.8,-6.69,-0.8,89.3,8.0,75,743.2,34.3,16.92,34.26,26.87,16.2,291.12,2,0.1748958953004164,0.0428316478286734,0.1832242712671029,0.5068411659726353,0.0785246876859012,0.5379999999999999,0.1522936690800451,0.4968895800933126,0.5346441947565543,3.768152635008444,6.58027355054484,3.468377397615345,0.7033707865168539,0.0484707102125453,0.0479523068947641,0.0557283566614826,0.0531363400725764,0.0572835666148263,0.0562467599792638,0.0640228097459823,0.0793157076205287,0.0813893208916537,0.0725764644893727,0.05883877656817,0.0590979782270606,0.0808709175738724,0.0705028512182478,0.046656298600311,0.0209953343701399,0.0207361327112493,0.0791208791208791
29,29,206000,117.8,100.0,1492,96.4,92.5,91.3,85.0,76.0,49.7,596.6,1.68,0.42,4477,7587,128,2.6,32.57,58.0,68.0,4.8,0.0,0.0,8504.95,1105.53,44.94,8678.63,1338.45,1108.0,140.59,4.0,-12.58,-3.8,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,1,0.4202726733847066,0.0548310610551274,0.0723177237700059,0.2329579134558387,0.2033195020746888,0.64,0.5753641449035619,0.5389769935224481,0.6741283676703645,4.768988271217486,10.853570840972107,5.905293723475542,0.8571052631578947,0.0294840294840294,0.0375251284342193,0.0455662273844092,0.0390886754523118,0.0384185838731293,0.0504802322984141,0.0620951530042439,0.0880053607326334,0.0821979003797185,0.0701362519544337,0.0607549698458789,0.0705829796738887,0.0991735537190082,0.1011838284565557,0.0515970515970515,0.026133571588117,0.0212195666741121,0.0833333333333333
30,30,206000,274.6,100.0,2567,98.9,94.7,90.9,81.8,86.7,27.9,434.2,2.3,0.65,5133,2960,90,22.2,59.2,178.0,164.0,5.8,0.0,0.0,4983.79,819.13,34.85,4599.56,318.49,812.0,80.08,2.1,-8.59,-5.0,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,1,0.3175524787851719,0.0605180884323358,0.0857525681107637,0.3251451540866458,0.1931665922286735,0.513,0.0520117220881797,0.5277615429573349,0.5426319560544542,5.615315493333871,16.57105910918189,3.2361327378204487,1.6,0.034287940775375,0.0406195207481005,0.0482174167153711,0.041398792129359,0.0415936099746736,0.0510422754724332,0.0619520748100526,0.0783167738164815,0.0859146697837521,0.0765634132086499,0.0582505357490746,0.0639976621858562,0.0853302162478083,0.0961426066627703,0.0627313461913111,0.0228910968244691,0.0251315020455873,0.0804780876494024
31,31,206000,138.1,100.0,2984,98.3,94.3,92.3,80.8,80.0,31.3,405.3,2.47,0.61,5968,1575,53,20.7,106.08,90.0,76.0,4.8,0.0,0.0,5346.98,982.55,16.37,5052.28,534.53,773.0,82.11,3.0,-8.99,-5.0,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,1,0.329314502239063,0.066138477437134,0.0671718911470892,0.3234584912159834,0.198415432311402,0.564,0.2574120081490244,0.5199396782841823,0.5875074835362203,4.927978060415247,11.75159563633807,4.362600536193029,2.4669767441860464,0.0355227882037533,0.0398793565683646,0.0497654155495978,0.0442359249329758,0.0433981233243967,0.0457439678284182,0.0604892761394101,0.0864611260053619,0.0839477211796246,0.0712131367292225,0.0581434316353887,0.065180965147453,0.0923257372654155,0.0864611260053619,0.0665214477211796,0.0242962466487935,0.0239611260053619,0.0665760869565217
32,32,206000,79.1,100.0,1989,98.3,95.8,94.9,88.4,75.2,48.9,696.5,1.44,0.42,5968,8206,114,14.2,99.35,69.0,89.0,4.6,0.0,0.0,8323.07,936.13,24.69,9025.71,2459.91,844.0,80.65,2.5,-11.69,-0.8,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,1,0.3865435356200528,0.0509234828496042,0.0577836411609498,0.2865435356200527,0.1989445910290237,0.546,0.1845217777035572,0.5294906166219839,0.6473568653943591,4.370712874773608,8.893818077743664,2.013907506702413,1.3246666666666669,0.0299932975871313,0.0351876675603217,0.0444034852546916,0.0428954423592493,0.0395442359249329,0.0489276139410187,0.0621648793565683,0.0869638069705093,0.0826072386058981,0.0641756032171581,0.0621648793565683,0.0752345844504021,0.09735254691689,0.0906501340482573,0.0578083109919571,0.0256367292225201,0.0278150134048257,0.0682926829268292
33,33,206000,71.5,0.0,2068,96.9,95.4,92.0,74.8,0.5,32.5,358.6,2.79,0.66,1034,9240,147,21.7,176.57,71.0,78.0,6.0,0.0,0.0,5257.61,768.43,19.15,4622.2,91.26,542.0,69.23,3.9,-6.28,-1.7,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,2,0.3054371002132196,0.0607675906183368,0.0719616204690831,0.3464818763326226,0.1998933901918976,0.487,-0.0520117220881795,0.4997582205029013,0.5641025641025641,4.269697449699962,8.455767262643882,3.2361327378204487,3.044310344827586,0.04642166344294,0.0541586073500967,0.0500483558994197,0.0435203094777562,0.0442456479690522,0.0476305609284332,0.0713249516441005,0.0848646034816247,0.0882495164410058,0.0725338491295938,0.0647969052224371,0.0606866537717601,0.0892166344294004,0.0773694390715667,0.0553675048355899,0.0171663442940038,0.0161992263056092,0.1001926782273603
34,34,206000,81.3,0.0,7663,96.6,94.6,91.7,78.5,40.8,37.3,341.4,2.93,0.6,2554,3319,72,15.7,366.93,76.0,98.0,3.7,0.0,0.0,5186.03,1261.38,3.17,4708.77,671.46,455.0,61.09,2.9,-4.21,14.8,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,2,0.3220588235294118,0.0573529411764705,0.0894117647058823,0.2994117647058824,0.2144117647058823,0.511,0.0440071007288324,0.5129844708338771,0.596835883171071,4.398146016553765,9.01665126307988,1.9192222367219105,3.9035106382978726,0.0420200965679237,0.0571577711079211,0.063160642046196,0.0553308103875766,0.0476314759232676,0.0481534647005089,0.0565052851363695,0.0835182043586063,0.1043977554482578,0.0861281482448127,0.0686415242072295,0.0562442907477489,0.0726869372308495,0.0725564400365392,0.0477619731175779,0.0133107138196528,0.011353255904998,0.0595611285266457
35,35,206000,112.2,0.0,4934,97.5,94.0,92.1,77.9,22.6,31.8,407.6,2.45,0.64,3289,2654,64,15.9,500.77,193.0,191.0,6.4,0.0,0.0,5309.75,888.93,15.16,4987.4,215.43,652.0,80.74,3.0,-6.66,-1.0,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,2,0.3046372309740404,0.0656756157088972,0.0818726425560239,0.3625471488795207,0.1677390725538051,0.524,0.0960738300896222,0.5116043376912942,0.574468085106383,4.720282993088596,10.59245014149229,2.838654099523665,5.690568181818182,0.0406405189013884,0.0465186986926117,0.0531063139758791,0.0494577885882233,0.0482416134590047,0.0557413600891861,0.0609101043883652,0.0863484341745211,0.083814735988649,0.081179689875342,0.062835715009628,0.0677004155265024,0.0830039525691699,0.0769230769230769,0.048849701023614,0.0186480186480186,0.0180399310834093,0.0892857142857142
36,36,206000,100.0,0.0,8254,97.3,95.0,91.8,78.4,47.1,35.8,373.3,2.68,0.61,1651,3486,75,23.6,218.34,125.0,136.0,5.4,0.0,0.0,5859.38,900.27,14.19,5142.48,488.45,779.0,80.58,3.8,-6.68,9.1,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,2,0.3373037357877639,0.0628045479155387,0.0806713589604764,0.3134813210611803,0.1857065511640498,0.54,0.1603426500751794,0.5128422582990065,0.5782595325953259,4.605170185988092,10.0,3.60322267991277,2.6306024096385543,0.0432517567240126,0.0456748243275987,0.0518536467167434,0.0439786770050884,0.0462805912284952,0.0476132784104676,0.0654228252968257,0.0842015992246183,0.0873515871092803,0.0745093288102738,0.0581536224860673,0.0650593651562878,0.0845650593651562,0.080930457959777,0.0586382360067845,0.0225345287133511,0.0184153137872546,0.0766961651917404
37,37,206000,47.8,0.0,5285,91.9,89.1,84.4,73.9,4.1,33.9,358.9,2.79,0.62,1762,5003,99,6.4,303.54,89.0,96.0,5.8,6.24,13.06,5670.2,683.64,9.74,5458.06,495.77,774.0,85.9,2.1,-6.06,3.8,82.0,10.3,718,667.7,25.9,19.67,34.94,23.94,14.69,8903.15,2,0.2568075117370892,0.0704225352112676,0.0774647887323943,0.3816901408450704,0.1990610328638497,0.555,0.2208938315801944,0.5072847682119205,0.5197210197210197,3.86702563949741,6.913754406977442,2.0100283822138127,2.734594594594595,0.0410596026490066,0.0526017029328287,0.0537369914853358,0.0520340586565752,0.0440870387890255,0.0543046357615894,0.0666035950804162,0.0859035004730369,0.0930936613055818,0.0811731315042573,0.0584673604541154,0.0609271523178807,0.077767265846736,0.0775780510879848,0.0565752128666035,0.0175969725638599,0.0105960264900662,0.0935023771790808
38,38,207000,1001.8,100.0,3012,98.7,89.5,87.5,77.0,91.7,24.0,441.8,2.26,0.73,6024,3257,73,17.4,29.61,213.0,253.0,4.4,45.45,4.54,5322.16,828.27,41.34,5608.36,1186.44,903.0,99.3,3.3,-9.28,-5.6,82.1,14.3,369,612.0,31.3,15.22,32.51,29.91,16.35,197.89,1,0.3433053630062021,0.0497385382463821,0.0387936276298188,0.3980299160890186,0.1557825611090842,0.59,0.3639653772014115,0.5227687710950036,0.5507562248200251,6.909553660923517,31.651224304914336,5.065180102915952,1.645,0.0348586288939301,0.0368505505450119,0.0473081392131909,0.0439329386377469,0.0483041000387318,0.0531732418524871,0.0605876168870691,0.0806174957118353,0.0841033586012283,0.0714878548110441,0.0630221877939467,0.068223316549549,0.0794002102583965,0.0791788856304985,0.0632988435788192,0.028772201626736,0.0305981298068942,0.0704047217537942
39,39,207000,56.3,0.0,0,98.1,94.9,91.2,81.6,14.8,29.0,332.3,3.01,0.72,2226,3536,160,10.3,193.13,96.0,122.0,4.0,0.0,0.0,5704.61,825.24,18.59,5392.82,699.51,518.0,74.94,3.4,-4.93,-1.5,82.1,14.3,369,612.0,31.3,15.22,32.51,29.91,16.35,197.89,2,0.3160094019326195,0.0598067380517106,0.0535387829720553,0.4442413162705667,0.109689213893967,0.568,0.2736958304770407,0.5011230907457322,0.5651543701985795,4.030694535145645,7.503332592921628,1.4788858939802336,1.2223417721518988,0.0482929020664869,0.0573899371069182,0.0585130278526504,0.0567160826594788,0.0524483378256963,0.0586253369272237,0.0668238993710691,0.0852425876010781,0.0824348607367475,0.0730008984725965,0.0577268643306379,0.0727762803234501,0.0780548068283917,0.0658131176999101,0.0417789757412398,0.0122416891284815,0.0153863432165318,0.0697074010327022
40,40,207000,75.8,54.9,10465,97.4,90.2,87.1,75.2,53.9,28.7,415.5,2.41,0.66,5233,2565,94,15.6,150.14,128.0,126.0,4.1,0.0,0.0,4702.18,689.15,33.33,4443.64,416.3,774.0,91.89,2.6,-5.81,-3.8,82.1,14.3,369,612.0,31.3,15.22,32.51,29.91,16.35,197.89,3,0.3164346561396218,0.0523581965510076,0.0504882609599002,0.3964263453147725,0.1691252856846042,0.588,0.3557035985491004,0.5114190157668419,0.5601512373968836,4.328098292648326,8.706319543871567,3.728236980410893,1.0879710144927537,0.039369326325848,0.039751552795031,0.0542761586239847,0.0471094123268036,0.049976110845676,0.0549450549450549,0.0661251791686574,0.0841853798375537,0.0801720019111323,0.0726230291447682,0.0584806497849976,0.0687052078356426,0.083325370281892,0.0773053033922599,0.0596273291925465,0.0209268991877687,0.0244624940277114,0.058602554470323
41,41,207000,53.6,0.0,0,96.7,92.5,85.1,77.8,0.4,27.6,391.5,2.55,0.69,1458,7183,175,4.7,178.74,59.0,69.0,4.9,0.0,0.0,5249.09,606.8,9.29,4898.33,360.55,654.0,79.83,4.1,-1.82,-4.3,82.1,14.3,369,612.0,31.3,15.22,32.51,29.91,16.35,197.89,2,0.2561111111111111,0.0544444444444444,0.0633333333333333,0.4505555555555555,0.1483333333333333,0.518,0.0720311282088829,0.4964571428571429,0.5114525139664804,3.981549068076757,7.321202087089251,2.7938285714285715,2.1797560975609755,0.0425142857142857,0.0436571428571428,0.0521142857142857,0.0496,0.0546285714285714,0.0571428571428571,0.0672,0.0859428571428571,0.08,0.0694857142857142,0.0576,0.0710857142857142,0.0813714285714285,0.0740571428571428,0.0493714285714285,0.0201142857142857,0.0221714285714285,0.0657193605683836
42,42,208000,191.7,100.0,2136,99.2,95.1,93.7,81.1,87.5,29.4,482.8,2.07,0.62,2136,7359,94,26.7,184.12,60.0,72.0,5.7,0.0,0.0,7388.6,909.69,20.94,6684.45,1174.1,867.0,91.17,1.6,-21.27,-8.1,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,1,0.3215590742996346,0.0665854648802273,0.05115712545676,0.3889565570442549,0.147787251319529,0.5539999999999999,0.2168457347272194,0.537110746897682,0.6089508437270726,5.255931650051599,13.845576911057192,6.589323343479279,8.36909090909091,0.0327792086162491,0.0374619527042847,0.0391009131350971,0.0409740107703114,0.0386326387262936,0.0536174198080074,0.0538515570124092,0.072114258955748,0.0885038632638726,0.0730508077733551,0.051978459377195,0.056192929056427,0.0861624912198548,0.0913135097166939,0.0777335518613907,0.03816436431749,0.0334816202294544,0.0779220779220779
43,43,208000,1041.4,100.0,1848,99.2,96.7,94.5,84.2,90.5,29.0,458.3,2.18,0.64,8623,3910,112,16.7,30.0,437.0,498.0,6.3,16.1,1.55,5087.02,915.97,49.56,4908.45,557.84,1018.0,117.37,2.7,-9.49,-3.7,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,1,0.3515427827078075,0.0515346413742571,0.0648864283969714,0.3710819832288529,0.1418220304485875,0.574,0.2981900500501958,0.5327612199930418,0.5798405520070866,6.948321240728799,32.27072977172968,6.925934516216321,1.2,0.0374579612663806,0.0399319649000734,0.0476632262553635,0.0404731531949437,0.0429085005218601,0.0536549538057134,0.0622366539100854,0.079786617186594,0.0873245970080018,0.0740268274769028,0.058602961073099,0.0596466813560632,0.0776218640071127,0.0817194325254165,0.06915613282307,0.0328192044532065,0.0284123854806911,0.0764955867930696
44,44,208000,285.1,100.0,2417,98.4,96.3,93.9,81.1,75.5,30.0,426.5,2.34,0.64,9666,3769,82,22.7,152.59,155.0,167.0,5.8,9.44,3.31,5808.47,660.4,24.89,5647.81,913.62,996.0,99.07,2.9,-8.72,-1.7,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,1,0.3180164656327781,0.0486310549492628,0.0733295041164081,0.3993873252919778,0.1288531495309209,0.547,0.1885566769389473,0.5256569418580592,0.6093533487297922,5.652839995918626,16.884904500766357,2.7466376991516657,4.4879411764705885,0.0354852058762673,0.0429339954479619,0.053176081109042,0.042209807572936,0.0418994413407821,0.0514173391268363,0.0629008897165321,0.0844196151458721,0.0857645354852058,0.0673494723774053,0.0632112559486861,0.0633147113594041,0.0844196151458721,0.0745913511276639,0.0618663356093523,0.0303124353403683,0.0300020691082143,0.080130825838103
45,45,208000,577.6,100.0,1945,99.0,93.9,88.6,71.6,47.0,26.2,439.0,2.28,0.68,4280,5272,129,22.9,154.45,440.0,320.0,6.2,19.16,3.32,4709.9,814.29,32.91,4871.68,760.33,687.0,86.14,3.4,-10.93,-3.1,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,1,0.3927349011814066,0.0512310919730595,0.0474770895439991,0.3625924699127746,0.1153803687755327,0.542,0.1683968173254614,0.5208878504672897,0.5160635779506256,6.358881587578616,24.033310217279684,5.451401869158879,4.174324324324324,0.0366355140186915,0.0381775700934579,0.0464018691588785,0.0389719626168224,0.0415887850467289,0.0516822429906542,0.0613084112149532,0.0824766355140187,0.0770560747663551,0.0654672897196261,0.0592056074766355,0.0744859813084112,0.0941588785046729,0.078411214953271,0.0622429906542056,0.0297196261682242,0.035,0.0740999650471863
46,46,208000,363.5,100.0,1252,99.1,96.2,94.9,77.7,70.3,38.5,514.1,1.95,0.52,3130,6931,219,12.8,103.06,78.0,109.0,5.4,7.55,2.08,7293.82,1029.52,17.73,6583.93,1627.08,1214.0,119.17,2.5,-11.1,-1.7,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,1,0.3722222222222222,0.0428571428571428,0.0611111111111111,0.369047619047619,0.1272486772486772,0.618,0.4810678488511155,0.5456143153858444,0.625,5.895779296973574,19.06567596493762,8.574692442882249,6.062352941176471,0.0317942163284869,0.0346700750918677,0.0415401821377216,0.0378654737178463,0.0375459338552484,0.0448953506949992,0.0629493529317782,0.0758907173669915,0.0776481866112797,0.0712573893593225,0.0637482025882728,0.0675826809394471,0.0827608244128455,0.0902700111838951,0.0718964690845183,0.0389838632369388,0.0365873142674548,0.0790754257907542
47,47,208000,53.0,52.6,2991,98.3,91.3,88.5,72.3,48.8,31.8,444.1,2.25,0.62,2243,4811,114,20.0,1038.7,474.0,398.0,8.5,0.0,0.0,5838.76,698.27,29.01,5166.96,354.18,712.0,89.63,2.8,-9.57,-2.6,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,3,0.2617819882479913,0.047367789902866,0.0868209617460127,0.484470560019187,0.1026501978654514,0.509,0.0360038887560023,0.5183596144202374,0.557201861928801,3.970291913552122,7.280109889280518,5.529559257814676,3.064011799410029,0.0396723686409985,0.0442970970078564,0.0480860310915473,0.0426812280604,0.0440742185323452,0.0561096562099515,0.0612358611467097,0.079901933470775,0.0854181757396779,0.0695938039783807,0.0540480303114726,0.0640775617094779,0.0849166991697776,0.0873683624004011,0.0690923274084805,0.0242937538307237,0.0220092494567337,0.1037735849056603
48,48,208000,66.3,0.0,16803,96.1,89.3,86.2,73.1,20.8,30.2,380.9,2.63,0.67,1293,5301,112,18.3,510.0,334.0,334.0,6.6,0.0,0.0,5665.31,694.6,8.25,5528.97,859.3,701.0,66.21,3.1,-7.81,3.8,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,2,0.209899840325156,0.053563652199158,0.1537233270431122,0.4900566119901292,0.0769342429960807,0.513,0.0520117220881797,0.5074093911801464,0.5188525802158805,4.194189897191817,8.142481194328912,1.1941915134202226,2.023809523809524,0.0452300184490864,0.0494554543831458,0.056954115336547,0.0471939534606915,0.0467773611855025,0.0554662857823007,0.0669523299410819,0.0899244182586442,0.0928405641849669,0.0705231208712729,0.0587990239838124,0.0635005653752306,0.0770695709099565,0.0724275427007082,0.0498720466583348,0.019103731476522,0.0189847051121823,0.0773722627737226
49,49,208000,66.7,66.9,3909,98.4,95.9,93.5,76.5,68.8,32.4,439.8,2.27,0.61,7817,1771,133,20.2,987.43,164.0,164.0,7.3,2.13,3.2,6196.98,711.07,8.66,5908.38,1096.6,621.0,76.59,3.2,-10.04,-1.8,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,3,0.2982860066513175,0.0616525965720133,0.0977232028651829,0.4162189818367869,0.1115374776157585,0.521,0.0840494443424518,0.5221952155558398,0.54880574347646,4.200204952921578,8.167006795638168,4.9504925163106055,8.43957264957265,0.0350518101573493,0.040808494307279,0.0464372521427657,0.0370986311884354,0.04618139951388,0.0537290520660099,0.0635793782781118,0.0720225150313419,0.0785467570679288,0.0745810413201995,0.0637073045925546,0.0731738518613278,0.0800818728412434,0.0876295253933734,0.0704873992580273,0.0301906102085198,0.0222591787130612,0.0869158878504672
50,50,208000,37.8,0.0,0,95.7,92.8,88.2,68.3,58.0,32.4,422.6,2.37,0.64,1971,5922,66,13.6,307.86,41.0,46.0,7.4,1.73,4.57,7477.26,503.53,0.78,7507.31,2647.86,641.0,84.57,2.5,-6.06,7.6,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,2,0.2808460634547591,0.0622796709753231,0.0611045828437132,0.4124559341950646,0.1492361927144536,0.528,0.1121172981207062,0.5104008117706748,0.5321384425216317,3.632309102625542,6.148170459575759,12.237950279046167,5.920384615384616,0.0537798072044647,0.0492135971588026,0.0547945205479452,0.0512430238457635,0.0426179604261796,0.0578386605783866,0.0695078640284119,0.0832064941653982,0.0776255707762557,0.0776255707762557,0.0644342973110096,0.0664637239979705,0.076103500761035,0.0644342973110096,0.052257737189244,0.0223236935565702,0.0197869101978691,0.1046511627906976
51,51,208000,36.9,35.9,6956,97.5,92.2,88.3,71.7,32.9,33.8,408.9,2.45,0.63,1739,6136,119,28.4,676.6,183.0,165.0,8.5,0.0,0.0,5135.56,580.65,4.25,4938.95,387.46,630.0,87.63,2.0,-4.58,-1.6,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,3,0.2913515291022689,0.0637948043406774,0.0845116737915159,0.4337389016770799,0.1098322920092075,0.471,-0.1161303378418814,0.5007188039102932,0.5359477124183006,3.6082115510464816,6.074537019394976,4.076768257619322,3.57989417989418,0.045715928694652,0.0484473835537665,0.0573605520414031,0.0438470385278895,0.0477285796434732,0.0606670500287521,0.0665612420931569,0.0805060379528464,0.0792121909143185,0.0691489361702127,0.0590856814261069,0.0674238067855089,0.0803622771707878,0.0805060379528464,0.0590856814261069,0.0204140310523289,0.0163887291546866,0.1181818181818181
52,52,208000,78.4,0.0,10948,96.9,84.7,79.0,67.6,0.3,30.0,399.4,2.5,0.66,1369,5380,124,15.0,290.0,279.0,230.0,7.8,2.22,2.83,5732.58,701.94,13.72,5028.02,469.7,854.0,92.4,2.5,-9.74,-1.2,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,2,0.3087547811304717,0.0616234594135146,0.0654483637909052,0.4232894177645558,0.1151721206969825,0.511,0.0440071007288324,0.5071245889660212,0.5163271904300032,4.361823927356363,8.854377448471462,4.033613445378151,2.071428571428572,0.0374497625137011,0.0471318962367555,0.0537997807818779,0.0481366459627329,0.0431128973328461,0.0532517354767994,0.0665875045670442,0.0863171355498721,0.0745341614906832,0.0685970040189989,0.0609243697478991,0.0793752283522104,0.090518816222141,0.0727986846912678,0.0474972597734746,0.0210997442455242,0.0263061746437705,0.1080729166666666
53,53,208000,62.0,26.7,8670,98.3,91.2,86.3,75.4,25.2,27.2,364.1,2.75,0.73,1734,7384,159,17.7,177.0,184.0,153.0,6.6,4.14,6.69,6682.75,662.46,35.22,5634.08,490.68,813.0,88.48,2.2,-5.28,-2.5,86.0,15.7,1048,720.2,46.1,17.07,37.24,23.53,16.38,1860.16,3,0.2926018287614297,0.0645608201717927,0.0681629260182876,0.4727071210861734,0.0745358825159323,0.47,-0.1201443118420633,0.4989619377162629,0.5088373377520022,4.127134385045092,7.874007874011811,3.5118800461361017,1.2642857142857142,0.046712802768166,0.0497116493656286,0.0509803921568627,0.0433679354094579,0.0515570934256055,0.057439446366782,0.0775086505190311,0.084313725490196,0.076239907727797,0.0656286043829296,0.0519031141868512,0.0687427912341407,0.08719723183391,0.0730103806228373,0.0494809688581314,0.0207612456747404,0.0211072664359861,0.0956022944550669
